timestamp,value
2025-03-28 12:01:33,62.00
2025-03-28 12:01:38,62.00
2025-03-28 12:01:38,62.00
2025-03-28 12:01:42,62.00
2025-03-28 12:01:42,62.00
2025-03-28 12:01:48,62.00
2025-03-28 12:01:53,62.00
2025-03-28 12:01:53,62.00
2025-03-28 12:01:58,63.00
2025-03-28 12:01:58,63.00
2025-03-28 12:02:03,64.00
2025-03-28 12:02:03,64.00
2025-03-28 12:02:08,65.00
2025-03-28 12:02:08,65.00
2025-03-28 12:02:13,66.00
2025-03-28 12:02:13,66.00
2025-03-28 12:02:18,65.00
2025-03-28 12:02:18,65.00
2025-03-28 12:02:23,64.00
2025-03-28 12:02:23,64.00
2025-03-28 12:02:28,64.00
2025-03-28 12:02:28,64.00
2025-03-28 12:02:33,63.00
2025-03-28 12:02:33,63.00
2025-03-28 12:02:38,63.00
2025-03-28 12:02:43,62.00
2025-03-28 12:02:43,62.00
2025-03-28 12:02:48,62.00
2025-03-28 12:02:48,62.00
2025-03-28 12:02:53,62.00
2025-03-28 12:02:53,62.00
2025-03-28 12:02:58,62.00
2025-03-28 12:02:58,62.00
2025-03-28 12:03:03,62.00
2025-03-28 12:03:03,62.00
2025-03-28 12:03:08,62.00
2025-03-28 12:03:08,62.00
2025-03-28 12:03:13,62.00
2025-03-28 12:03:13,62.00
2025-03-28 12:03:18,62.00
2025-03-28 12:03:18,62.00
2025-03-28 12:03:23,62.00
2025-03-28 12:03:23,62.00
2025-03-28 12:03:28,62.00
2025-03-28 12:03:28,62.00
2025-03-28 12:03:33,62.00
2025-03-28 12:03:33,62.00
2025-03-28 12:03:38,62.00
2025-03-28 12:03:43,62.00
2025-03-28 12:03:43,62.00
2025-03-28 12:03:48,62.00
2025-03-28 12:03:48,62.00
2025-03-28 12:03:53,62.00
2025-03-28 12:03:53,62.00
2025-03-28 12:03:58,62.00
2025-03-28 12:03:58,62.00
2025-03-28 12:04:03,62.00
2025-03-28 12:04:03,62.00
2025-03-28 12:04:08,62.00
2025-03-28 12:04:08,62.00
2025-03-28 12:04:13,62.00
2025-03-28 12:04:13,62.00
2025-03-28 12:04:18,62.00
2025-03-28 12:04:18,62.00
2025-03-28 12:04:24,62.00
2025-03-28 12:04:24,62.00
2025-03-28 12:04:28,62.00
2025-03-28 12:04:28,62.00
2025-03-28 12:04:33,62.00
2025-03-28 12:04:39,62.00
2025-03-28 12:04:39,62.00
2025-03-28 12:04:44,62.00
2025-03-28 12:04:44,62.00
2025-03-28 12:04:49,62.00
2025-03-28 12:04:49,62.00
2025-03-28 12:04:54,62.00
2025-03-28 12:04:54,62.00
2025-03-28 12:04:59,62.00
2025-03-28 12:04:59,62.00
2025-03-28 12:05:04,63.00
